Model,Trial,Top1_Accuracy,Top5_Accuracy,Time_Per_Image,Precision,Recall,F1,ROC_AUC,CPU Power Usage (W),GPU Power Usage (W)
resnet18,14,0.8487449922328509,0.9454664377401685,0.0014871212966540938,0.8500933142157582,0.8487449922328509,0.848665983045431,0.9936506706335342,1.2385416666666664,10.706104166666664
resnet18,15,0.851688332924536,0.9451393998855367,0.0014408592230046957,0.8524060115374039,0.851688332924536,0.8514700638473887,0.9933163691987116,1.4135416666666678,9.515197916666663
resnet18,16,0.8500531436513776,0.9433406916850625,0.001496694725597395,0.8516664168248567,0.8500531436513776,0.8500562911657957,0.9927019132714333,2.4333333333333327,11.65542708333333
resnet18,17,0.8480091570599297,0.9453846782765105,0.0014760424252396934,0.8489782690553713,0.8480091570599297,0.8480747326468137,0.9930781745494025,2.9010416666666665,9.891322916666669
resnet18,18,0.8487449922328509,0.944894121494563,0.0014441347835635273,0.8495420470049466,0.8487449922328509,0.8485704229437067,0.993020073751771,0.5375,11.1451875
resnet18,19,0.850707219360641,0.9486550568228272,0.0015007103564509015,0.8517092767441828,0.850707219360641,0.8505979839830662,0.993416456483483,3.1843749999999993,13.73876041666667
resnet18,20,0.8471915624233505,0.9467745891586952,0.0014533082946285808,0.8482093198790033,0.8471915624233505,0.847083125770889,0.9934677079750784,1.8187499999999985,7.428145833333331
resnet18,21,0.8489085111601667,0.9448123620309051,0.0015037696229574307,0.8495616126932442,0.8489085111601667,0.8484558095748795,0.9929095251025345,1.6697916666666668,10.572260416666667
resnet18,22,0.8485814733055351,0.9451393998855367,0.0014487370749972513,0.8494722521588324,0.8485814733055351,0.8482965713249838,0.9929888572150085,3.4416666666666664,11.915427083333329
resnet18,23,0.8499713841877198,0.9435859700760363,0.0014572718987314029,0.8505736633619806,0.8499713841877198,0.8496903263673095,0.9925882264765363,1.8770833333333323,10.54484375
resnet18,24,0.8491537895511405,0.9486550568228272,0.0014858071972271005,0.8502624719869021,0.8491537895511405,0.8491103524742715,0.9934839385987377,1.4135416666666656,12.494239583333332
resnet18,25,0.854631673616221,0.9495544109230644,0.0014600041900727084,0.8557863499927001,0.854631673616221,0.8545908866631436,0.9931774415054807,3.646874999999998,10.977999999999996
resnet18,26,0.8501349031150356,0.9464475513040634,0.0014915446815618597,0.8515784615745456,0.8501349031150356,0.8500332542844874,0.9934833615376425,3.2687500000000007,11.859135416666666
resnet18,27,0.8453928542228762,0.9448123620309051,0.0014545869948126954,0.8462746968027445,0.8453928542228762,0.8451184622645986,0.9932980113464558,2.7937500000000006,11.895000000000003
resnet18,28,0.847763878668956,0.9488185757501431,0.001484066416066974,0.8492156139493252,0.847763878668956,0.8477361251928006,0.9933587707727191,1.0031249999999992,11.186531249999996
resnet18,29,0.8474368408143242,0.9433406916850625,0.0014927746493080907,0.8483545780530921,0.8474368408143242,0.8472533726804863,0.9934606093855866,2.35,10.618635416666669
resnet18,30,0.8480909165235876,0.9421142997301938,0.0014431618891736198,0.8491326621718276,0.8480909165235876,0.8478170911035213,0.9932234754309264,4.228125000000001,11.665770833333335
efficientnet_b0,1,0.5889134167279862,0.8842285994603876,0.0018741914914289994,0.5815953193947795,0.5889134167279862,0.5818066102483952,0.9794710122293407,7.138541666666668,5.015697916666668
